mutID,fnName
604,skip_server
605,skip_server
606,skip_server
607,ares__free_query
608,ares__free_query
609,ares__free_query
610,ares__connect_socket
611,ares__connect_socket
612,ares__connect_socket
613,ares__connect_socket
614,ares__connect_socket
615,ares__connect_socket
616,ares__connect_socket
617,ares__connect_socket
618,ares__connect_socket
619,ares__connect_socket
620,timeadd
621,timeadd
622,timeadd
623,ares_expand_name
624,ares_expand_name
625,ares_expand_name
626,ares_expand_name
627,ares_expand_name
628,ares_expand_name
629,ares_expand_name
630,ares_expand_name
631,ares_expand_name
632,ares_expand_name
633,ares_expand_name
634,ares_expand_name
635,ares_expand_name
636,ares_expand_name
637,ares_expand_name
638,ares_expand_name
639,ares_expand_name
640,ares_expand_name
641,ares_expand_name
642,ares_expand_name
643,ares_expand_name
644,ares_expand_name
645,ares_expand_name
646,ares_expand_name
647,ares__bitncmp
648,ares__bitncmp
649,ares__bitncmp
650,ares__bitncmp
651,ares__bitncmp
652,ares__bitncmp
653,ares__bitncmp
654,ares__bitncmp
655,ares__bitncmp
656,ares__bitncmp
657,ares__bitncmp
658,ares__bitncmp
659,ares__bitncmp
660,ares__bitncmp
661,ares__bitncmp
662,ares__bitncmp
663,ares__bitncmp
664,ares__bitncmp
665,ares__bitncmp
666,ares__bitncmp
667,ares__bitncmp
668,ares__bitncmp
669,ares__close_sockets
670,ares_set_servers_ports
671,ares_set_servers_ports
672,ares_set_servers_ports
673,ares_set_servers_ports
674,ares_set_servers_ports
675,ares_set_servers_ports
676,ares_set_servers_ports_csv
677,ares_set_servers_ports_csv
678,qcallback
679,qcallback
680,qcallback
681,qcallback
682,qcallback
683,qcallback
684,qcallback
685,qcallback
686,sort6_addresses
687,sort6_addresses
688,sort6_addresses
689,sort6_addresses
690,sort6_addresses
691,sort6_addresses
692,sort6_addresses
693,sort6_addresses
694,sort6_addresses
695,ares__parse_txt_reply
696,ares__parse_txt_reply
697,ares__parse_txt_reply
698,ares__parse_txt_reply
699,ares__parse_txt_reply
700,ares__parse_txt_reply
701,ares__parse_txt_reply
702,ares__parse_txt_reply
703,ares__parse_txt_reply
704,ares__parse_txt_reply
705,ares__parse_txt_reply
706,ares__parse_txt_reply
707,ares__parse_txt_reply
708,ares__parse_txt_reply
709,ares__parse_txt_reply
710,ares__parse_txt_reply
711,ares__parse_txt_reply
712,ares__parse_txt_reply
713,ares__parse_txt_reply
714,ares__parse_txt_reply
715,ares__parse_txt_reply
716,getv4
717,randomize_key
718,randomize_key
719,randomize_key
720,randomize_key
721,randomize_key
